Unnamed: 0,n,T,PCO,iso_index,rseed,mu_mean,nCO_mean,GCN,CN1,CN2,ratio_surface,total_top,total_bridge,total_hollow,total_sites,occ_top,occ_bridge,occ_hollow,Z_pos
0,25,300,1.0000000000000001e-11,3,0,-2.316350789,1.039993256,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.16,0.6,0.28,17.66419026
0,25,300,1.0000000000000001e-11,3,1,-2.079777897,0.8811180690000001,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.08,0.52,0.28,17.57027412
0,25,300,1.0000000000000001e-11,3,2,-2.265640948,0.88,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.04,0.76,0.08,17.55307821
0,25,300,1e-09,3,0,-2.440164959,1.039993256,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.16,0.6,0.28,17.66419026
0,25,300,1e-09,3,1,-2.187542768,0.919861378,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.08,0.56,0.28,17.53513465
0,25,300,1e-09,3,2,-2.370407464,0.88,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.04,0.76,0.08,17.55307821
0,25,300,1e-07,3,0,-2.56397913,1.039993256,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.16,0.6,0.28,17.66419026
0,25,300,1e-07,3,1,-2.2970816469999997,0.919999986,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.08,0.56,0.28,17.53513465
0,25,300,1e-07,3,2,-2.475173979,0.88,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.04,0.76,0.08,17.55307821
0,25,300,1e-05,3,0,-2.6877932999999996,1.039993256,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.16,0.6,0.28,17.66419026
0,25,300,1e-05,3,1,-2.406610279,0.92,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.08,0.56,0.28,17.53513465
0,25,300,1e-05,3,2,-2.579940495,0.88,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.04,0.76,0.08,17.55307821
0,25,300,0.001,3,0,-2.81160747,1.039993256,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.16,0.6,0.28,17.66419026
0,25,300,0.001,3,1,-2.516138909,0.92,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.08,0.56,0.28,17.53513465
0,25,300,0.001,3,2,-2.6847070110000004,0.88,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.04,0.76,0.08,17.55307821
0,25,300,0.1,3,0,-2.93542164,1.039993256,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.16,0.6,0.28,17.66419026
0,25,300,0.1,3,1,-2.625667539,0.92,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.08,0.56,0.28,17.53513465
0,25,300,0.1,3,2,-2.789473526,0.88,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.04,0.76,0.08,17.55307821
0,25,300,10.0,3,0,-3.05923581,1.039993256,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.16,0.6,0.28,17.66419026
0,25,300,10.0,3,1,-2.735196169,0.92,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.08,0.56,0.28,17.53513465
0,25,300,10.0,3,2,-2.894240042,0.88,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.04,0.76,0.08,17.55307821
0,25,300,1000.0,3,0,-3.18304998,1.039993256,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.16,0.6,0.28,17.66419026
0,25,300,1000.0,3,1,-2.8447247989999997,0.92,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.08,0.56,0.28,17.53513465
0,25,300,1000.0,3,2,-2.999006558,0.88,3.1814011680000003,5.652905199,1.532110092,0.92,0.92,2.16,1.28,109,0.04,0.76,0.08,17.55307821
0,25,300,1e-15,4,0,-2.058524786,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1e-15,4,1,-2.058989066,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1e-15,4,2,-2.058776166,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1e-13,4,0,-2.1632913019999997,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1e-13,4,1,-2.1637555809999998,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1e-13,4,2,-2.163542681,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1.0000000000000001e-11,4,0,-2.268057818,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1.0000000000000001e-11,4,1,-2.268522097,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1.0000000000000001e-11,4,2,-2.2683091969999998,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1e-09,4,0,-2.372824333,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1e-09,4,1,-2.373288613,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1e-09,4,2,-2.373075713,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1e-07,4,0,-2.4775908490000003,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1e-07,4,1,-2.4780551280000003,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1e-07,4,2,-2.477842228,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1e-05,4,0,-2.582357365,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1e-05,4,1,-2.582821644,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1e-05,4,2,-2.582608744,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,0.001,4,0,-2.68712388,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,0.001,4,1,-2.6875881589999997,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,0.001,4,2,-2.68737526,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,0.1,4,0,-2.7918903960000003,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,0.1,4,1,-2.792354675,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,0.1,4,2,-2.792141775,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,10.0,4,0,-2.8966569110000004,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,10.0,4,1,-2.897121191,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,10.0,4,2,-2.8969082910000004,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1000.0,4,0,-3.0014234269999998,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1000.0,4,1,-3.001887706,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1000.0,4,2,-3.001674806,0.88,2.9104528430000003,5.376404494,1.5280898880000002,0.88,0.88,1.84,0.84,89,0.0,0.84,0.04,17.69064551
0,25,300,1e-15,5,0,-2.113595032,0.839999979,3.055390352,5.612149532999999,1.465732087,0.92,0.92,2.12,1.24,107,0.04,0.8,0.0,17.62677498
0,25,300,1e-15,5,1,-2.113595103,0.8399999770000001,3.055390352,5.612149532999999,1.465732087,0.92,0.92,2.12,1.24,107,0.04,0.8,0.0,17.62677498
0,25,300,1e-15,5,2,-2.12265379,0.879999975,3.055390352,5.612149532999999,1.465732087,0.92,0.92,2.12,1.24,107,0.08,0.76,0.04,17.60466595
0,25,300,1e-13,5,0,-2.213599437,0.84,3.055390352,5.612149532999999,1.465732087,0.92,0.92,2.12,1.24,107,0.04,0.8,0.0,17.62677498
0,25,300,1e-13,5,1,-2.213599508,0.84,3.055390352,5.612149532999999,1.465732087,0.92,0.92,2.12,1.24,107,0.04,0.8,0.0,17.62677498
0,25,300,1e-13,5,2,-2.22742031,0.88,3.055390352,5.612149532999999,1.465732087,0.92,0.92,2.12,1.24,107,0.08,0.76,0.04,17.60466595
0,25,300,1.0000000000000001e-11,5,0,-2.313603839,0.84,3.055390352,5.612149532999999,1.465732087,0.92,0.92,2.12,1.24,107,0.04,0.8,0.0,17.62677498
0,25,300,1.0000000000000001e-11,5,1,-2.31360391,0.84,3.055390352,5.612149532999999,1.465732087,0.92,0.92,2.12,1.24,107,0.04,0.8,0.0,17.62677498
0,25,300,1.0000000000000001e-11,5,2,-2.332186826,0.88,3.055390352,5.612149532999999,1.465732087,0.92,0.92,2.12,1.24,107,0.08,0.76,0.04,17.60466595
0,25,300,1e-09,5,0,-2.41360824,0.84,3.055390352,5.612149532999999,1.465732087,0.92,0.92,2.12,1.24,107,0.04,0.8,0.0,17.62677498
