Unnamed: 0,n,T,PCO,iso_index,rseed,mu_mean,nCO_mean,GCN,CN1,CN2,ratio_surface,total_top,total_bridge,total_hollow,total_sites,occ_top,occ_bridge,occ_hollow,Z_pos
0,4,300,1e-07,0,1,-1.7687061080000002,1.022017166,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.75,0.0,0.25,16.76206622
0,4,300,1e-07,0,2,-1.768775606,1.019800236,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.75,0.0,0.25,16.76206622
0,4,300,1e-05,0,0,-1.585734211,0.5,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.0,0.5,0.0,17.32953135
0,4,300,1e-05,0,1,-1.910352443,1.249741398,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,1.0,0.0,0.25,17.21603832
0,4,300,1e-05,0,2,-1.910349661,1.249709685,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,1.0,0.0,0.25,17.21603832
0,4,300,0.001,0,0,-1.64526064,0.5,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.0,0.5,0.0,17.32953135
0,4,300,0.001,0,1,-2.059191191,1.249999974,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,1.0,0.0,0.25,17.21603832
0,4,300,0.001,0,2,-2.059191191,1.249999971,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,1.0,0.0,0.25,17.21603832
0,4,300,0.1,0,0,-1.704787069,0.5,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.0,0.5,0.0,17.32953135
0,4,300,0.1,0,1,-2.20800727,1.25,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,1.0,0.0,0.25,17.21603832
0,4,300,0.1,0,2,-2.20800727,1.25,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,1.0,0.0,0.25,17.21603832
0,4,300,10.0,0,0,-1.764313499,0.5,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.0,0.5,0.0,17.32953135
0,4,300,10.0,0,1,-2.3568233430000003,1.25,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,1.0,0.0,0.25,17.21603832
0,4,300,10.0,0,2,-2.3568233430000003,1.25,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,1.0,0.0,0.25,17.21603832
0,4,300,1000.0,0,0,-1.8238399280000002,0.5,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,0.0,0.5,0.0,17.32953135
0,4,300,1000.0,0,1,-2.505639417,1.25,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,1.0,0.0,0.25,17.21603832
0,4,300,1000.0,0,2,-2.505639417,1.25,0.396103896,3.0,0.0,1.0,1.0,1.5,1.0,14,1.0,0.0,0.25,17.21603832
0,4,300,1e-15,1,0,-1.319823554,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1e-15,1,1,-1.319823554,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1e-15,1,2,-1.319823554,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1e-13,1,0,-1.3793499830000002,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1e-13,1,1,-1.3793499830000002,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1e-13,1,2,-1.3793499830000002,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1.0000000000000001e-11,1,0,-1.438876413,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1.0000000000000001e-11,1,1,-1.438876413,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1.0000000000000001e-11,1,2,-1.438876413,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1e-09,1,0,-1.498402842,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1e-09,1,1,-1.498402842,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1e-09,1,2,-1.498402842,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1e-07,1,0,-1.557929271,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1e-07,1,1,-1.557929271,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1e-07,1,2,-1.557929271,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
